PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDb,FileName,LineNumber,LinesOfCode,HighestEWISeverity,ConversionStatus,EWIs,UDFsUsed,NameOfUDFFiles,ConversionPercentage,EWIsNumber
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_NEX_MAG_PTNT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61305,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_NON_RETAIL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61335,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_NURSECALL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61371,41,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_OTBND_SLS_GRP_RELN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61420,17,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_PHYSICIAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61445,32,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_PHYSICIAN_ATTRIBUTES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61485,20,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_PROD_LKUP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61521,22,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_PTNT_PROD_AGG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61551,47,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_PTNT_TRANSACTION,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61606,86,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_QUARTERLY_DS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61708,30,Low,Fully Converted,MSCEWI2040,,,100%,5
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_RELATION,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61746,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_RELATIONNOPDRP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61775,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_RETAIL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61804,30,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_SALES_DX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61842,59,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_SPP_INVN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61909,23,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_SPP_PLAN_MSTR,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61940,31,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_TRNSPLNTCNTR,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,61979,18,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRM_VISN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62005,17,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PROD_PRICING,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62030,15,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PROD_SALES_FRCE_ALGN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62053,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_PRVA_GOVT_SALES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62083,27,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCE_EMP_TERR,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62118,34,Low,Fully Converted,MSCEWI2040,,,100%,9
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCE_TGT_LIST,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62160,73,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_BENEFITS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62241,61,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_CONTROL_FILE,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62310,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_NEX_CONNECT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62335,33,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_PATIENT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62376,44,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_PATIENT_STATUS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62428,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_PHYSICIAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62457,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_SERVICES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62490,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_SHIPMENT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62524,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_RCH_SITE,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62559,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SA_CALL_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62593,36,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_ACCTGEO,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62637,30,Low,Fully Converted,MSCEWI2040,,,100%,5
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_EMP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62675,31,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_GEO,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62714,27,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_GEO_HIST,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62749,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_GEOALIGN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62783,21,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_GEOALIGN_HIST,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62812,21,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_GEOEMP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62841,21,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAB_ZIPGEO,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62870,21,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SABS_PRD_CREF,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62899,17,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_ALT_CUST,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62924,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_BIS_FEED,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,62946,52,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_CUST,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63006,33,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_DIRECT_SALES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63047,73,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_INDIR_SALES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63128,54,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SAP_MDCD_SALES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63190,46,Low,Fully Converted,MSCEWI2040,,,100%,5
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_ACCT_POSTN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63244,32,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_ADDR_ORG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63284,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_BETA_NON_HCP_CALL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63320,25,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_HCP_SEG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63353,26,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_KAISER_MD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63387,27,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_KAISER_TERR,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63422,25,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_MDS_CALL_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63455,44,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_NON_HCP_CALLS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63507,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_ONC_CALL_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63543,49,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_ORG_EXT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63600,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_ORG_EXT_XM_EUID,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63632,26,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_POSTN_CON,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63666,36,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ACT_PRDINT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63710,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ACT_PROD_ISS_CC,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63742,23,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_EVT_ACT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63773,42,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_INS_ACT_PROD_ISS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63823,22,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ME_EVT_INV_LS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63853,23,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ME_EVT_LS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63884,36,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ME_EVT_PRD_LS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63928,21,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_ORG_EXT_XM_SCT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63957,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_S_POSITION_HIERARCHY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,63991,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SFA_VTE_SURVEY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64027,30,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHA_HEM_KOG_DIAGNOSIS,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64065,24,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHA_HEM_KOG_PHYSICIAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64097,29,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHA_HEM_KOG_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64134,34,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHA_HEM_KOG_PROCEDURE,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64176,34,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHA_HEM_KOG_SALES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64218,37,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_CLMS_DX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64263,24,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_CLMS_PX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64295,36,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_CLMS_RX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64339,48,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_CLMS_SX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64395,27,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_DIAG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64430,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_DRUG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64451,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_HCP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64483,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PATIENT_ACTVTY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64518,34,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64560,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PROC_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64593,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PTNT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64614,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PTNT_MPD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64638,40,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_PTNT_NEW,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64686,12,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_REJT_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64706,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_LYMP_SURG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64727,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_CLMS_DX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64748,24,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_CLMS_PX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64780,36,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_CLMS_RX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64824,48,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_CLMS_SX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64880,27,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_DIAG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64915,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_DRUG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64936,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_HCP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,64968,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65003,24,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PROC_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65035,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PTNT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65056,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PTNT_ACTVTY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65080,34,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PTNT_MPD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65122,40,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_PTNT_NEW,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65170,12,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_REJT_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65190,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_MESO_SURG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65211,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_CLMS_DX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65232,24,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_CLMS_PX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65264,36,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_CLMS_RX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65308,48,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_CLMS_RX_NONMKT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65364,31,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_CLMS_SX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65403,27,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_DIAG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65438,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_DRUG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65459,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_HCP,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65491,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PATIENT_ACTVTY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65526,34,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PLAN,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65568,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PROC_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65601,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PTNT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65622,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PTNT_MPD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65646,40,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_PTNT_NEW,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65694,12,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_REJT_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65714,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_TKI_SURG_CD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65735,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_DIAG_CODES,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65756,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_DIAG_CODES_FULL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65777,13,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_DRUG,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65798,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_DRUG_FULL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65830,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_DX,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65862,24,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_PATIENT,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65894,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_PATIENT_ACTVTY,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65918,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_PATIENT_FULL,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65948,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TODS_SHS_WHC_PATIENT_MPD,CREATE TABLE,DODSD01,Table_DDL_accross_Databases.sql,65972,40,,Fully Converted,,,,100%,0
